category,product_name,price_jod,product_url,image_url,sku,description,stock_status
SOUVENIRS & ANTIQUES,صحن فواكة بني كبير,15.0,https://e-shop.psd.gov.jo/1sw4811000.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img__22_.jpg,1SW4811000,صحن فواكة بني كبير القياسات الطول 90 سم* القاعدة 50 سم,Out of stock
SOUVENIRS & ANTIQUES,صندوق ضيافة (منقط ذهبي),5.0,https://e-shop.psd.gov.jo/625sw1m825.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img__51__1.jpg,625SW1M825,صندوق ضيافة (منقط ذهبي) القياسات: الارتفاع 14 * القاعدة 37,In stock
SOUVENIRS & ANTIQUES,(سيف (ذهبي,4.0,https://e-shop.psd.gov.jo/625sw1l820.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img__82__1.jpg,625SW1L820,سيف ذهبي القياسات: الطول 1.4,Out of stock
SOUVENIRS & ANTIQUES,سيف فضي,4.0,https://e-shop.psd.gov.jo/625sw1m1029.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img__84__1.jpg,625SW1M1029,سيف فضي القياسات: الطول 80 سم,In stock
SOUVENIRS & ANTIQUES,برواز علم الأردن,8.0,https://e-shop.psd.gov.jo/1jw12186000.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_2468_1.jpg,1JW12186000,برواز علم الأردن القياسات: الطول 55*العرض40سم,Out of stock
SOUVENIRS & ANTIQUES,مجسم (خرز ),22.0,https://e-shop.psd.gov.jo/625jw6m060.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_6901.png,625JW6M060,مجسم (خرز ) القياسات: عرض17سم* الطول24سم,In stock
SOUVENIRS & ANTIQUES,برواز تطريز(بيت),20.0,https://e-shop.psd.gov.jo/1jw24106000.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_6971.png,1JW24106000,برواز تطريز(بيت) القياسات: عرض 39سم * الطول 60سم,Out of stock
SOUVENIRS & ANTIQUES,برواز تطريز (لفظ الجلالة),20.0,https://e-shop.psd.gov.jo/625jw4m0137.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/3/_/3_39_1_1.jpg,625JW4M0137,برواز تطريز (لفظ الجلالة) القياسات: عرض 23سم* الطول 41سم,In stock
SOUVENIRS & ANTIQUES,باكيت فاين خرز نهدي,11.0,https://e-shop.psd.gov.jo/1jw3336000.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_6998.png,625JW4M0579,باكيت فاين خرز نهدي القياسات: عرض 22سم * الطول 12 سم,In stock
SOUVENIRS & ANTIQUES,مجسم خرز نهدي (vasa),11.0,https://e-shop.psd.gov.jo/1jw3436000.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_7004_1.png,625JW4M0576,مجسم خرز نهدي (vasa) القياسات: عرض 28سم * الطول 25سم,In stock
SOUVENIRS & ANTIQUES,سيارة ورقية,20.0,https://e-shop.psd.gov.jo/1sw10817000.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_5124.jpg,1SW10817000,سيارة ورقية لون أبيض و أسود من الفن الأورغامي القياسات: الطول12*العرض42سم,Out of stock
SOUVENIRS & ANTIQUES,لوحة نحاسية (صقر),15.0,https://e-shop.psd.gov.jo/625ir3m15.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photo1700483901.jpeg,625IR3M15,لوحة نحاسية (صقر) الفياسات: الطول 45*العرض33سم,Out of stock
SOUVENIRS & ANTIQUES,لوحة ذهبي (خيول),15.0,https://e-shop.psd.gov.jo/625ir3m116.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_0070.jpg,625IR3M116,لوحة ذهبي (خيول) القياسات: الطول 34*العرض45سم,Out of stock
SOUVENIRS & ANTIQUES,لوحة ذهبية (اللهم إنك عفو),15.0,https://e-shop.psd.gov.jo/625ir3m124.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/i/m/img_0079_1.jpg,625IR3M124,لوحة ذهبية (اللهم إنك عفو) القياسات: الطول 35*العرض45سم,In stock
SOUVENIRS & ANTIQUES,أرجيلة خشبية,15.0,https://e-shop.psd.gov.jo/625sw1l119.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2023-07-02_at_9.40.09_am_1.jpeg,625SW1L119,أرجيلة خشبية القياسات: الطول 65 سم* العرض 13 سم,In stock
SOUVENIRS & ANTIQUES,لوحة خشبية (مزهرية),5.0,https://e-shop.psd.gov.jo/625sw1m161.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2023-07-02_at_9.40.14_am.jpeg,625SW1M161,لوحة خشبية (مزهرية) القياسات: الطول 66 سم* العرض 44 سم,In stock
SOUVENIRS & ANTIQUES,جزدان خرز أخضر,4.0,https://e-shop.psd.gov.jo/625jw6m9219.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/1/0/1000031500.jpg,625JW6M9219,جزدان خرز أخضر القياسات: الطول 12*عرض 22سم,In stock
SOUVENIRS & ANTIQUES,صواني تطريز,5.0,https://e-shop.psd.gov.jo/2jw199511000.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/1/0/1000031563.jpg,2JW199511000,صواني تطريز القياسات: الطول41*عرض31سم,Out of stock
PAINT ART,لوحة فنية (آية الكرسي ),150.0,https://e-shop.psd.gov.jo/625mw6m11198.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photoroom-____7_10_1.png,625MW6M11198,لوحة فنية (آية الكرسي ) القياسات: الطول:71*العرض:52سم,In stock
PAINT ART,لوحة مسار النور,400.0,https://e-shop.psd.gov.jo/625mw6m11163.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/9/_90.png,625MW6M11163,لوحة مسار النور القياسات: الطول:108*العرض:107سم,In stock
PAINT ART,لوحة فنية (أم وابنها),280.0,https://e-shop.psd.gov.jo/625mw8m0134.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.12_am_1_.jpeg,625MW8M0134,لوحة فنية (أم وابنها) القياسات: الطول61*العرض45سم,In stock
PAINT ART,لوحة فنية (مع أمي الأمان ),200.0,https://e-shop.psd.gov.jo/625mw8m0136.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/0/_09999999999999999.png,625MW8M0136,لوحة فنية (مع أمي الأمان ) القياسات: الطول86*العرض66 سم,In stock
PAINT ART,لوحة فنية (بعدك على بالي ),200.0,https://e-shop.psd.gov.jo/625mw6m12002.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/_/8/_888777122.png,625MW6M12002,لوحة فنية (بعدك على بالي ) القياسات: الطول:64*العرض:53سم,In stock
PAINT ART,لوحة زجاجية باطار خشبي لون أسود  (شعار الامن العام),12.0,https://e-shop.psd.gov.jo/1ir2841000.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/p/h/photo_2023-12-06_10-17-07_1.jpg,1IR2841000,لوحة زجاجية باطار خشبي لون أسود  (شعار الامن العام) القياسات: الطول40*العرض30سم,Out of stock
PAINT ART,لوحة فنية تشكيلية(سلام امرأة),350.0,https://e-shop.psd.gov.jo/625jw8m0263.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.55_am.jpeg,625JW8M0263,لوحة فنية تشكيلية(سلام امرأة) القياسات: الطول93*العرض33 سم,In stock
PAINT ART,لوحة فنية خشبية (معذبتي),300.0,https://e-shop.psd.gov.jo/625mw8m0119.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.55_am_1_.jpeg,625MW8M0119,لوحة فنية خشبية (معذبتي) القياسات: الطول103*العرض73 سم,In stock
PAINT ART,لوحة خشبية (بعدك على بالي),350.0,https://e-shop.psd.gov.jo/625mw8m6121.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.54_am_1_.jpeg,625MW8M6121,لوحة خشبية (بعدك على بالي) القياسات الطول83*العرض43 سم,In stock
PAINT ART,لوحة فنية تشكيلية (حق المرأة بالتعليم),250.0,https://e-shop.psd.gov.jo/625jw8m0262.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.53_am.jpeg,625JW8M0262,لوحة فنية تشكيلية (حق المرأة بالتعليم) القياسات الطول73*العرض53 سم,In stock
PAINT ART,لوحة فنية تشكيلية(كفاح المرأة),370.0,https://e-shop.psd.gov.jo/625jw8m0258.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.53_am_1_.jpeg,625JW8M0258,لوحة فنية تشكيلية(كفاح المرأة) القياسات الطول63*العرض43 سم,In stock
PAINT ART,لوحة فنية تشكيلية (أنا هي),150.0,https://e-shop.psd.gov.jo/625jw8m0253.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.52_am.jpeg,625JW8M0253,لوحة فنية تشكيلية (أنا هي) القياسات الطول63*العرض83 سم,In stock
PAINT ART,لوحة فنية تشكيلية(الحرية),330.0,https://e-shop.psd.gov.jo/625jw8m0257.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.52_am_1_.jpeg,625JW8M0257,لوحة فنية تشكيلية(الحرية) القياسات الطول63*العرض53 سم,In stock
PAINT ART,لوحة فنية تشكيلية (غروب الشمس),270.0,https://e-shop.psd.gov.jo/625jw6mfa1.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.51_am.jpeg,625JW6MFA1,لوحة فنية تشكيلية (غروب الشمس) القياسات الطول63*العرض43 سم,Out of stock
PAINT ART,لوحة خشبية التأمل والتفكر),350.0,https://e-shop.psd.gov.jo/1fa141060017.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.50_am_1_.jpeg,1FA141060017,لوحة خشبية التأمل والتفكر) القياسات الطول61*العرض46 سم,Out of stock
PAINT ART,لوحة فنية تشكيلية (الخيل في الفناء),270.0,https://e-shop.psd.gov.jo/1fa151060018.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.49_am.jpeg,1FA151060018,لوحة فنية تشكيلية (الخيل في الفناء) القياسات الطول61*العرض46 سم,Out of stock
PAINT ART,لوحة خشبية (كنت هنا),230.0,https://e-shop.psd.gov.jo/625mw8m0122.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.49_am_1_.jpeg,625MW8M0122,لوحة خشبية (كنت هنا) القياسات الطول61*العرض46 سم,In stock
PAINT ART,لوحة خشبية (الراعي),100.0,https://e-shop.psd.gov.jo/1fa171060020.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.48_am.jpeg,1FA171060020,لوحة خشبية (الراعي) القياسات الطول61*العرض46 سم,In stock
PAINT ART,لوحة خشبية (الجدة),100.0,https://e-shop.psd.gov.jo/1fa181060021.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.48_am_1_.jpeg,1FA181060021,لوحة خشبية (الجدة) القياسات الطول63*العرض84 سم,In stock
PAINT ART,لوحة خشبية  (الأم وطفلها),250.0,https://e-shop.psd.gov.jo/625mw8m01120.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.47_am.jpeg,625MW8M01120,لوحة خشبية  (الأم وطفلها) القياسات الطول46*العرض36 سم,In stock
PAINT ART,لوحة خشبي يؤتي (الحكمة),100.0,https://e-shop.psd.gov.jo/1fa201060023.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.47_am_1_.jpeg,1FA201060023,لوحة خشبي يؤتي (الحكمة) القياسات الطول86*العرض66 سم,Out of stock
PAINT ART,لوحة خشبية (الرحمن على العرش استوى),100.0,https://e-shop.psd.gov.jo/1fa211060024.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.46_am.jpeg,1FA211060024,لوحة خشبية (الرحمن على العرش استوى) القياسات الطول86*العرض66 سم,In stock
PAINT ART,لوحة خشبية (الطبيعة),100.0,https://e-shop.psd.gov.jo/1fa221060025.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.45_am.jpeg,1FA221060025,لوحة خشبية (الطبيعة) القياسات الطول87*العرض66 سم,Out of stock
PAINT ART,لوحة فن تشكيلي (لحني أزرق),100.0,https://e-shop.psd.gov.jo/625jw8m4250.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.45_am_1_.jpeg,625JW8M4250,لوحة فن تشكيلي (لحني أزرق) القياسات الطول86*العرض66 سم,In stock
PAINT ART,لوحة خشبية (حصاني),150.0,https://e-shop.psd.gov.jo/625mw8m0123.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.45_am_3_.jpeg,625MW8M0123,لوحة خشبية (حصاني) القياسات الطول86*العرض66 سم,In stock
PAINT ART,لوحة خشبية (إقرأ),150.0,https://e-shop.psd.gov.jo/625mw8m0124.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.44_am.jpeg,625MW8M0124,لوحة خشبية (إقرأ) القياسات الطول86*العرض66 سم,In stock
PAINT ART,لوحة خشبية (أثر),200.0,https://e-shop.psd.gov.jo/625mw8m0125.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.44_am_1_.jpeg,625MW8M0125,لوحة خشبية (أثر) القياسات الطول86*العرض66 سم,Out of stock
PAINT ART,لوحة خشبية (ارتواء),150.0,https://e-shop.psd.gov.jo/625mw8m0126.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.44_am_2_.jpeg,625MW8M0126,لوحة خشبية (ارتواء) القياسات الطول86*العرض66 سم,In stock
PAINT ART,لوحة خشبية(أهوال),200.0,https://e-shop.psd.gov.jo/625mw8m0127.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.43_am.jpeg,625MW8M0127,لوحة خشبية(أهوال) القياسات الطول56*العرض46 سم,In stock
PAINT ART,لوحة خشبية(قيثاري),150.0,https://e-shop.psd.gov.jo/625mw8m0128.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.21_am.jpeg,625MW8M0128,لوحة خشبية(قيثاري) القياسات الطول66*العرض46 سم,In stock
PAINT ART,لوحة خشبية(خير البشر),250.0,https://e-shop.psd.gov.jo/625mw8m0129.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.20_am.jpeg,625MW8M0129,لوحة خشبية(خير البشر) القياسات الطول46*العرض66 سم,In stock
PAINT ART,لوحة فن تشكيلي(أعطني الياسمين),100.0,https://e-shop.psd.gov.jo/1fa321060035.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.21_am_1_.jpeg,1FA321060035,لوحة فن تشكيلي(أعطني الياسمين) القياسات الطول66*العرض46 سم,In stock
PAINT ART,لوحة فن تشكيلي(تاهت حلوتي),120.0,https://e-shop.psd.gov.jo/625jw8m0251.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.20_am_1_.jpeg,625JW8M0251,لوحة فن تشكيلي(تاهت حلوتي) القياسات الطول56*العرض75 سم,In stock
PAINT ART,لوحة فن تشكيلي (جميلتي أفعى),300.0,https://e-shop.psd.gov.jo/625jw8m0259.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.19_am.jpeg,625JW8M0259,لوحة فن تشكيلي (جميلتي أفعى) القياسات الطول56*العرض75 سم,In stock
PAINT ART,لوحة فنية(لون الماء بعيني),150.0,https://e-shop.psd.gov.jo/1fa351060038.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.19_am_1_.jpeg,1FA351060038,لوحة فن تشكي(لون الماء بعيني) القياسات الطول76*العرض56 سم,In stock
PAINT ART,لوحة فن تشكيلي (حبر أحمر),100.0,https://e-shop.psd.gov.jo/1fa361060039.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.18_am.jpeg,1FA361060039,لوحة فن تشكيلي (حبر أحمر) القياسات الطول75*العرض56 سم,In stock
PAINT ART,لوحة خشبية (بقيت وحدي),350.0,https://e-shop.psd.gov.jo/625mw8m0130.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.17_am.jpeg,625MW8M0130,لوحة خشبية (بقيت وحدي) القياسات الطول66*العرض46 سم,In stock
PAINT ART,لوحة خشبية (كنا معاً),330.0,https://e-shop.psd.gov.jo/1fa381060041.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.17_am_1_.jpeg,1FA381060041,لوحة خشبية (كنا معاً) القياسات الطول75*العرض56 سم,Out of stock
PAINT ART,لوحة فن تشكيلي(جعلتني أزهر),300.0,https://e-shop.psd.gov.jo/625jw8m0252.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.16_am.jpeg,625JW8M0252,لوحة فن تشكيلي(جعلتني أزهر) القياسات الطول75*العرض56 سم,In stock
PAINT ART,لوحة خشبية (الاصطدام),180.0,https://e-shop.psd.gov.jo/1fa401060043.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.16_am_1_.jpeg,1FA401060043,لوحة خشبية (الاصطدام) القياسات الطول75*العرض56 سم,Out of stock
PAINT ART,لوحة خشبية(فراغي الأبيض),100.0,https://e-shop.psd.gov.jo/1fa421060044.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.15_am.jpeg,1FA421060044,لوحة خشبية(فراغي الأبيض) القياسات الطول86*العرض66 سم,Out of stock
PAINT ART,لوحة خشبية (على سفح الحلم),270.0,https://e-shop.psd.gov.jo/1fa431060045.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.15_am_1_.jpeg,1FA431060045,لوحة خشبية (على سفح الحلم) القياسات الطول86*العرض66 سم,Out of stock
PAINT ART,لوحة خشبية (لعله ينير),180.0,https://e-shop.psd.gov.jo/625mw8m0131.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.14_am_1_.jpeg,625MW8M0131,لوحة خشبية (لعله ينير) القياسات الطول86*العرض66 سم,In stock
PAINT ART,لوحة خشبية(صغيرتي),150.0,https://e-shop.psd.gov.jo/625mw8m0132.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.14_am_2_.jpeg,625MW8M0132,لوحة خشبية(صغيرتي) القياسات الطول63*العرض83 سم,In stock
PAINT ART,لوحة فنية خشبية (فتاة وجيتار),200.0,https://e-shop.psd.gov.jo/625mw8m0133.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.13_am.jpeg,625MW8M0133,لوحة فنية خشبية (فتاة وجيتار) القياسات الطول46*العرض33 سم,In stock
PAINT ART,لوحة وطنية (سائد المعايطة),150.0,https://e-shop.psd.gov.jo/625mw8m0135.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.12_am_2_.jpeg,625MW8M0135,لوحة وطنية (سائد المعايطة) القياسات الطول61*العرض45سم,In stock
PAINT ART,لوحة وطنية (الهدف موقعي1),100.0,https://e-shop.psd.gov.jo/1fa621060061.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.11_am.jpeg,625MW8M0102,لوحة وطنية (الهدف موقعي1) القياسات الطول61*العرض45سم,In stock
PAINT ART,لوحة وطنية (الهدف موقعي2),100.0,https://e-shop.psd.gov.jo/1fa631060062.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.11_am_1_.jpeg,1FA631060062,لوحة وطنية (الهدف موقعي2) القياسات الطول66*العرض46 سم,In stock
PAINT ART,لوحة وطنية (جرش),280.0,https://e-shop.psd.gov.jo/625mw8m0103.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.10_am_1_.jpeg,625MW8M0103,لوحة وطنية (جرش) القياسات الطول63*العرض83 سم,In stock
PAINT ART,لوحة وطنيةا(لأقصى الشريف),180.0,https://e-shop.psd.gov.jo/1fa661060064.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.10_am_2_.jpeg,1FA661060064,لوحة وطنيةا(لأقصى الشريف) القياسات الطول44*العرض63 سم,In stock
PAINT ART,لوحة وطنية (للقائد الملك عبدالله الثاني),180.0,https://e-shop.psd.gov.jo/625mw8m0104.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_10.47.54_am.jpeg,625MW8M0104,لوحة وطنية (للقائد الملك عبدالله الثاني) القياسات الطول45*العرض60سم,In stock
PAINT ART,لوحة وطنية (اللباس العسكري),180.0,https://e-shop.psd.gov.jo/625mw8m0105.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.10_am_3_.jpeg,625MW8M0105,لوحة وطنية (اللباس العسكري) القياسات الطول61*العرض45سم,In stock
PAINT ART,و ما بكم من نعمة,200.0,https://e-shop.psd.gov.jo/625mw8m106.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.08_am.jpeg,625MW8M106,و ما بكم من نعمة القياسات الطول88*العرض66 سم,In stock
PAINT ART,طفل حزين,250.0,https://e-shop.psd.gov.jo/1fa101060070.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.09_am.jpeg,1FA101060070,طفل حزين القياسات الطول78*العرض60 سم,Out of stock
PAINT ART,الملك عبد الله الثاني (الأمن العام),200.0,https://e-shop.psd.gov.jo/625mw8m107.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.07_am.jpeg,625MW8M107,الملك عبد الله الثاني (الأمن العام) القياسات الطول78*العرض60 سم,In stock
PAINT ART,ولي العهد الأمير حسين بن عبد الله,200.0,https://e-shop.psd.gov.jo/625mw8m108.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.07_am_1_.jpeg,625MW8M108,ولي العهد الأمير حسين بن عبد الله القياسات الطول78*العرض60 سم,In stock
PAINT ART,ريف القرية,250.0,https://e-shop.psd.gov.jo/1fa101060073.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_8.06.05_am.jpeg,1FA101060073,ريف القرية القياسات الطول64*العرض88 سم,In stock
PAINT ART,لا تحزن إن الله معنا,130.0,https://e-shop.psd.gov.jo/625mw8m0116.html,https://e-shop.psd.gov.jo/media/catalog/product/cache/6fe0f40091d9883a4caf18d72ffe3621/w/h/whatsapp_image_2024-07-22_at_12.50.43_pm_3_.jpeg,625MW8M0116,لا تحزن إن الله معنا القياسات: الطول80*العرض60 سم,In stock
